sc_ra,sc_dec,sc_poserr,sc_det_ml,sc_ep_1_flux,sc_ep_2_flux,sc_ep_3_flux,sc_ep_4_flux,sc_ep_5_flux,sc_ep_8_flux,sc_ep_9_flux,sc_hr1,sc_hr2,sc_hr3,sc_hr4,sc_extent,sc_ep_8_fmin,sc_ep_8_fmax,Class
281.2278938,-2.948255726,0.3188979,2184.301,1.93E-17,1.41E-16,3.46E-16,4.31E-14,2.63E-13,3.06E-13,2.06E-14,0.43938664,0.42549685,0.9591194,0.20910124,0,2.89E-13,3.48E-13,1
305.2723594,36.85110077,0.19783252,37980.08,1.92E-15,2.34E-14,1.18E-13,3.08E-13,5.43E-13,9.94E-13,3.46E-13,0.841315,0.64942396,-0.04050231,-0.40538943,0,9.71E-13,1.09E-12,1
284.4019918,9.721391473,1.5792094,38.34719,7.25E-16,3.38E-15,3.93E-15,1.06E-16,5.42E-16,9.34E-15,1.06E-14,0.6442333,0.013771599,-0.9750085,-0.9000924,0,9.34E-15,9.34E-15,1
195.4405782,-63.09352745,0.9309231,78.28415,8.41E-18,2.97E-17,1.91E-15,1.30E-14,3.50E-14,5.05E-14,9.85E-15,0.79554355,0.8684547,0.3804728,-0.09359717,0,4.26E-14,5.55E-14,1
227.362762,-58.84970623,0.42659375,570.558,2.31E-17,2.99E-16,6.76E-15,2.89E-14,4.97E-14,8.60E-14,2.34E-14,0.8283176,0.9088651,0.2002084,-0.4125098,0,8.32E-14,9.01E-14,1
245.6867782,-49.84814278,0.4865773,476.5218,1.43E-17,2.41E-16,2.42E-15,2.46E-14,1.15E-14,3.96E-14,1.66E-14,-0.09720827,0.5876767,0.4835651,-0.80356133,43.46148,3.85E-14,6.11E-14,1
164.4956614,-52.44906092,0.24291171,420910.1,9.87E-13,3.10E-13,5.00E-14,2.98E-14,3.84E-14,1.41E-12,5.41E-13,-0.5471455,-0.7507379,-0.6493497,-0.55277634,0,1.37E-12,1.65E-12,1
187.7971406,-14.19545624,0.49640748,11092.26,6.32E-14,6.67E-14,3.51E-14,1.29E-14,1.17E-14,1.91E-13,1.56E-13,-0.008865664,-0.3681616,-0.7741451,-0.58294,0,1.91E-13,1.91E-13,1
237.7255461,-54.30669823,0.15647982,2440000,2.30E-15,5.51E-15,1.71E-13,8.92E-13,3.31E-13,1.12E-12,6.40E-13,0.27893418,0.9234764,0.5750684,-0.53882754,0,4.05E-13,4.89E-11,1
251.7924963,-45.87136286,0.16412969,1040000,1.95E-15,5.81E-15,1.75E-13,5.68E-13,2.04E-13,8.90E-13,5.48E-13,0.39606646,0.9335994,0.31311667,-0.73176855,0,2.32E-13,2.89E-11,1
257.1954371,-40.14804848,0.40381187,2940000,6.40E-14,3.76E-13,8.29E-12,2.00E-11,1.38E-11,4.26E-11,2.16E-11,0.68180084,0.90507925,-0.08234835,-0.70336485,0,4.26E-11,4.26E-11,1
26.593314,61.75087331,0.40200981,1830000,4.84E-13,6.17E-12,4.17E-11,4.71E-11,1.60E-11,1.16E-10,9.21E-11,0.8539412,0.7299013,-0.4166979,-0.85122496,0,9.04E-11,1.45E-10,1
69.31602626,-47.25246018,0.1706149,162325.5,2.93E-13,3.93E-13,2.65E-13,8.47E-14,5.76E-14,1.10E-12,9.41E-13,0.14901817,-0.1318688,-0.7880219,-0.7605602,0,1.06E-12,1.17E-12,1
1.755593083,73.05229298,0.81394047,1272.683,3.27E-15,7.86E-15,1.38E-14,2.93E-14,5.44E-14,1.08E-13,7.65E-14,0.3895504,0.21794645,-0.12869717,-0.40201533,0,9.89E-14,1.66E-13,1
263.6128667,-33.55600487,0.7868459,407.5331,1.96E-16,7.97E-16,8.03E-15,3.93E-15,5.31E-16,1.41E-14,1.40E-14,0.49829078,0.7991041,-0.6949861,-0.9038006,0,1.39E-14,1.89E-14,1
280.3304542,-4.936453043,0.49527574,2320000,4.39E-14,1.19E-13,4.06E-12,1.27E-11,1.14E-11,2.84E-11,1.29E-11,0.49523473,0.93883425,0.07638263,-0.62975067,6.324584,2.18E-11,3.09E-11,1
75.27806597,45.27605402,0.49472126,2360000,4.79E-14,4.00E-13,2.82E-12,3.61E-12,1.25E-12,7.02E-12,6.70E-12,0.80734885,0.7984137,-0.09502161,-0.7234584,0,3.22E-12,4.74E-11,1
276.3775402,-9.589675789,0.27737144,760.0243,4.24E-15,7.50E-15,2.96E-15,5.81E-15,5.80E-15,2.93E-14,1.89E-14,0.22304343,-0.4885194,-0.15640713,-0.67222273,0,1.79E-14,3.41E-14,1
293.7317369,21.89657158,0.15285774,99726.02,2.14E-15,6.19E-15,2.06E-13,6.49E-13,3.45E-13,1.19E-12,6.03E-13,0.42463845,0.93242884,0.064073846,-0.72483677,0,9.95E-13,2.74E-12,1
267.5530601,-37.05232957,0.47473922,28100000,1.58E-12,1.91E-11,9.59E-11,2.16E-10,4.34E-10,7.59E-10,2.14E-10,0.77569854,0.566192,0.006538295,-0.36333552,0,7.35E-10,7.67E-10,1
221.6491742,-47.0240586,0.62225425,397.5504,1.91E-15,4.42E-15,3.86E-15,2.42E-15,4.00E-15,1.71E-14,1.34E-14,0.3707119,-0.1175895,-0.6561635,-0.3785428,0,1.71E-14,1.71E-14,1
240.2156391,-30.89709507,2.5145028,10.197,3.30E-16,1.23E-15,2.63E-15,1.44E-16,0,4.80E-15,5.52E-15,0.4374561,0.4100312,-0.9572151,-1,0,4.80E-15,4.80E-15,1
171.4361966,-58.4214227,1.3742856,12.1921,8.78E-16,1.23E-15,2.14E-15,4.16E-16,4.61E-16,7.48E-15,5.60E-15,0.1366596,0.2641108,-0.80117,-0.8056991,0,7.48E-15,7.48E-15,1
55.09732657,41.51128294,1.6010368,11.95748,3.74E-16,3.20E-16,3.21E-15,6.25E-16,4.81E-15,1.44E-14,6.23E-15,0.5047809,0.6016738,-0.8240284,0.7470967,0,1.44E-14,1.44E-14,1
213.2327638,79.36768243,0.8119388,11133.43,2.32E-13,3.54E-13,2.32E-13,3.71E-14,0,8.57E-13,8.95E-13,0.15660864,-0.29019687,-0.8958544,-1,0,8.56E-13,8.58E-13,1
262.926343,-47.74389043,0.87724376,114.021,3.98E-16,2.80E-15,3.61E-15,2.17E-15,3.50E-15,1.30E-14,1.07E-14,0.7157584,0.05845033,-0.5890566,-0.5485094,0,1.30E-14,1.30E-14,1
257.4273581,-44.48510787,1.3456534,21096.33,5.39E-15,6.09E-14,1.77E-13,3.17E-13,4.83E-13,1.04E-12,3.31E-13,0.8201242,0.41796964,-0.23539157,-0.43818825,0,1.03E-12,1.05E-12,1
234.2914052,11.93198369,0.6935629,151.9213,1.42E-15,1.31E-15,7.32E-16,2.08E-16,8.30E-16,4.76E-15,3.10E-15,-0.056061357,-0.334328,-0.6357015,-0.2385262,0,4.76E-15,4.76E-15,1
258.3681116,-39.81759675,1.00038,205.6517,5.64E-16,8.52E-15,4.67E-14,1.57E-14,3.22E-15,8.61E-14,8.79E-14,0.8755271,0.6671011,-0.80611295,-0.7872422,24.390797,8.22E-14,1.28E-13,1
244.3725167,-50.92021181,0.27270538,36891.97,5.19E-16,5.65E-18,3.83E-14,8.33E-13,3.58E-12,4.47E-12,4.95E-13,-0.9384879,0.99968874,0.7774578,0.006198609,0,3.70E-12,5.42E-12,1
224.8756167,-60.88945327,0.47960863,856.1576,2.29E-16,2.16E-15,8.73E-15,2.39E-14,3.77E-14,7.38E-14,2.72E-14,0.80661535,0.5830345,-0.018817527,-0.43494672,0,6.73E-14,7.67E-14,1
313.9539165,25.6662175,0.35902065,1056.383,8.38E-16,3.10E-15,5.87E-15,6.56E-15,6.86E-15,2.38E-14,1.15E-14,0.5513725,0.24311747,-0.41999152,-0.5822918,0,2.15E-14,3.35E-14,1
310.9309651,27.68233783,0.7217172,294.3937,7.20E-15,5.25E-15,2.26E-15,1.61E-15,1.10E-14,2.93E-14,1.34E-14,-0.1752827,-0.450343,-0.5128583,-0.058054656,0,2.93E-14,2.93E-14,1
278.4348765,-8.518817127,0.4734575,43174.8,6.85E-16,5.50E-16,6.51E-15,8.96E-13,3.73E-12,4.62E-12,4.68E-13,0.4578859,0.76552975,0.963004,0.043393567,0,4.13E-12,5.01E-12,1
186.0916213,-64.13180098,1.1570315,22.2696,7.03E-17,6.13E-16,3.09E-15,3.55E-15,4.75E-15,1.77E-14,9.05E-15,0.7790045,0.6433426,-0.17955199,-0.72116745,0,1.75E-14,1.77E-14,1
286.9785001,6.037475519,0.7628847,268.5258,1.64E-16,4.10E-17,3.29E-15,1.51E-14,3.67E-14,5.58E-14,1.20E-14,-0.8740069,0.9802283,0.23581617,-0.23138222,0,5.58E-14,5.63E-14,1
276.5361073,-12.94278966,0.54158026,1284.069,3.26E-17,2.18E-16,5.50E-15,3.74E-14,1.06E-13,1.49E-13,3.71E-14,0.9054677,0.892672,0.4134637,-0.1912395,0,1.49E-13,1.49E-13,1
165.4374821,-61.02729875,0.25665155,6929.055,7.90E-16,4.35E-15,4.91E-14,2.18E-13,6.01E-13,8.87E-13,3.60E-13,0.74894124,0.82419574,0.22608326,-0.20703949,0,8.40E-13,1.00E-12,1
140.5586353,6.639678358,0.8085922,165.5363,2.11E-15,3.17E-15,2.95E-15,2.05E-15,0,1.38E-14,1.05E-14,0.1378118,-0.1206339,-0.4424923,-1,0,1.38E-14,1.38E-14,1
294.9105541,21.58325958,0.5101668,2417.442,3.17E-16,7.09E-16,1.45E-14,8.09E-14,2.34E-13,3.31E-13,6.76E-14,0.005141473,0.9183247,0.3489999,-0.2555601,0,3.31E-13,3.31E-13,1
273.3962237,-17.83260398,0.28133824,8303.391,1.06E-16,1.27E-17,1.41E-15,2.01E-13,1.40E-12,1.60E-12,8.37E-14,-0.19482224,0.8813739,0.958627,0.27631462,0,1.41E-12,1.65E-12,1
262.8233883,-18.79266683,1.3686235,29.8418,1.68E-17,9.00E-17,5.31E-16,5.02E-15,9.57E-15,1.65E-14,3.64E-15,0.152756,0.51684,0.4648351,-0.394131,0,1.65E-14,1.65E-14,1
8.590882706,-5.577072568,1.2611029,32.04443,2.54E-15,1.77E-15,1.73E-15,4.49E-16,1.72E-15,9.50E-15,5.47E-15,-0.1067018,0.1039038,-0.8448261,0.6491181,0,9.50E-15,9.50E-15,1
271.5814566,-21.42708496,2.0863154,12.45916,8.11E-16,2.38E-15,3.87E-15,0,0,7.06E-15,7.43E-15,0.4679276,0.08672295,-1,,0,7.06E-15,7.06E-15,1
59.72395109,54.22001375,2.0028956,201.9814,3.29E-16,2.25E-15,8.47E-15,2.29E-14,3.70E-14,7.09E-14,5.46E-14,0.7499486,0.5182989,-0.02632193,-0.4212421,0,7.09E-14,7.09E-14,1
197.9404597,-34.5084662,0.32172436,10669.21,7.12E-15,1.71E-14,2.55E-14,4.50E-14,7.99E-14,1.76E-13,8.36E-14,0.379945,0.20606995,-0.24160905,-0.44077215,0,1.42E-13,2.14E-13,1
278.9314943,-32.99070235,0.51514864,7540000,6.13E-12,1.39E-11,2.66E-11,4.90E-11,7.01E-11,1.66E-10,8.10E-11,0.3764625,0.22223414,-0.22500461,-0.4433353,0,1.62E-10,1.71E-10,1
279.05684,59.42497474,0.31995806,1867.615,1.39E-14,7.24E-15,6.81E-15,9.20E-15,1.24E-14,5.05E-14,2.49E-14,-0.36344793,-0.086846225,-0.37339908,-0.45700082,0,4.20E-14,5.27E-14,1
117.7885675,18.12661088,0.6039078,441.1466,6.61E-15,9.30E-15,9.44E-15,1.09E-14,1.62E-15,3.80E-14,3.22E-14,0.1680326,0.07259398,-0.3976836,-0.9258323,0,3.80E-14,3.80E-14,1
250.1808178,-46.52658728,1.1191089,93.15166,1.27E-16,1.86E-16,1.58E-16,3.08E-14,1.61E-13,1.94E-13,2.87E-14,0.9009845,0.051918767,0.9602314,0.174111,0,1.94E-13,1.94E-13,1
278.3898884,-10.56865256,0.23430035,929523.6,3.52E-14,8.63E-14,3.20E-12,2.14E-11,4.58E-11,7.04E-11,1.47E-11,0.35431534,0.9444233,0.40525413,-0.28018862,8.860898,6.30E-11,1.03E-10,1
321.1826081,-33.97895343,0.44460508,3659.895,2.65E-14,3.82E-14,2.95E-14,1.15E-14,5.47E-15,1.12E-13,9.84E-14,0.2378758,-0.059451748,-0.7444216,-0.8314508,0,1.12E-13,1.12E-13,1
333.886133,51.59335258,0.51963204,1656.16,5.82E-16,6.97E-15,1.56E-14,3.53E-14,8.46E-14,1.44E-13,4.95E-14,0.8611826,0.3375584,-0.1126466,-0.2714811,0,1.44E-13,1.44E-13,1
266.8152662,-29.96703435,0.36530775,139553.3,3.48E-15,7.81E-15,3.13E-13,2.60E-12,5.56E-12,8.56E-12,1.73E-12,0.31967962,0.9454147,0.50851107,-0.29104474,0,8.02E-12,9.64E-12,1
298.2433366,32.87806509,0.63752836,267224,6.49E-14,4.56E-13,1.39E-12,2.65E-12,3.71E-12,8.26E-12,3.89E-12,0.73291266,0.46391916,-0.19962315,-0.48741242,0,8.23E-12,8.50E-12,1
278.1159538,-8.61605182,2.0181818,13.60647,7.75E-17,3.85E-17,1.49E-15,1.24E-15,1.04E-15,5.92E-15,3.65E-15,0.8146816,0.9236767,-0.7180672,-0.3698658,0,5.92E-15,5.92E-15,1
98.43402186,6.541773799,0.43736616,9740.882,2.10E-14,4.33E-14,2.18E-14,1.54E-14,2.50E-14,1.29E-13,1.07E-13,0.3295542,-0.3785748,-0.5985867,-0.4656549,0,1.29E-13,1.29E-13,1
218.7507466,-59.91446715,2.5668905,11.28907,3.01E-16,1.45E-15,1.55E-15,6.61E-16,3.32E-15,7.29E-15,5.25E-15,0.63906,-0.1228346,-0.7505546,0.2005013,0,7.29E-15,7.29E-15,1
281.6039477,-2.974042915,1.9002305,382574.2,5.94E-15,1.41E-14,4.64E-13,5.72E-12,1.32E-11,1.94E-11,3.24E-12,0.2867747,0.9150898,0.6185573,-0.2414488,0,1.94E-11,1.94E-11,1
85.78980132,23.48569949,1.983765,12.63591,0,3.85E-16,1.36E-15,5.01E-15,6.36E-15,1.63E-14,5.80E-15,1,0.2002514,-0.0672798,-0.3161638,0,1.63E-14,1.63E-14,1
270.9644838,-21.61886623,1.1317858,568.9911,4.42E-17,2.86E-16,7.04E-15,3.37E-14,6.67E-14,1.13E-13,3.47E-14,0.91059095,0.9188686,0.29022568,-0.40465105,0,1.02E-13,1.22E-13,1
97.70572731,-28.57863789,0.7622112,2494.961,7.92E-15,1.11E-14,9.50E-15,6.40E-15,5.68E-15,4.06E-14,3.38E-14,0.1306509,-0.1496733,-0.6150624,-0.6419011,0,4.06E-14,4.06E-14,1
278.3901137,-10.56965899,2.0238636,199.5695,3.25E-15,8.35E-16,2.80E-15,8.62E-13,7.00E-12,7.89E-12,1.60E-13,-0.024507543,0.80801,0.913376,0.3170904,0,7.89E-12,7.89E-12,1
148.288817,7.926818145,0.44613332,4609.463,9.24E-15,1.59E-14,1.90E-14,2.17E-14,2.67E-14,9.28E-14,6.16E-14,0.2547674,0.001234532,-0.4310988,-0.5362712,0,9.28E-14,9.28E-14,1
54.43252811,17.25411287,0.6895383,518.0387,4.72E-15,7.76E-15,6.17E-15,2.29E-15,8.23E-16,2.47E-14,2.07E-14,0.1960724,-0.1918476,-0.6979598,-0.9683634,0,2.47E-14,2.47E-14,1
7.61426887,4.860996854,0.22555533,28727.49,7.71E-14,1.12E-13,6.25E-14,1.35E-14,3.77E-15,2.75E-13,2.44E-13,0.19219914,-0.22547333,-0.8515876,-0.83296156,0,2.72E-13,2.85E-13,1
104.9506403,14.23929049,0.50526744,1500000,5.34E-12,1.58E-12,1.42E-13,3.84E-14,5.67E-14,7.15E-12,2.87E-12,-0.5919981,-0.8745741,-0.8342703,-0.4110227,0,7.14E-12,7.27E-12,1
292.6253553,18.87064999,0.24571165,266644.5,5.90E-15,2.13E-14,5.52E-13,2.76E-12,5.20E-12,8.54E-12,2.10E-12,0.53144306,0.916063,0.27942008,-0.3705563,8.73396,8.49E-12,8.57E-12,1
255.6126967,-43.17820035,1.7249427,10.07347,2.52E-17,1.39E-17,8.64E-17,8.22E-15,3.37E-14,4.34E-14,3.77E-15,0.4861598,0.6496853,0.8668671,0.1368504,0,4.34E-14,4.34E-14,1
276.5540093,-13.57993204,0.7219533,1497.799,5.07E-16,1.73E-15,3.26E-14,1.45E-13,2.61E-13,4.38E-13,1.16E-13,0.64085996,0.8820266,0.21077357,-0.3760825,7.735112,3.57E-13,6.59E-13,1
209.2611318,-64.49159265,0.39855096,5625.419,3.71E-15,2.13E-14,3.57E-14,5.46E-14,9.65E-14,2.13E-13,1.10E-13,0.71072626,0.2018546,-0.2953603,-0.39972246,0,2.09E-13,2.13E-13,1
19.41086156,59.24397925,1.3304338,143.7927,6.85E-16,8.62E-15,4.24E-15,6.13E-15,3.12E-15,2.46E-14,2.28E-14,0.7929633,-0.3778188,-0.3793722,-0.6982183,0,2.46E-14,2.46E-14,1
333.6618138,30.01060934,0.41315868,1539.865,8.38E-15,1.76E-14,1.05E-14,1.95E-15,3.30E-15,4.15E-14,3.82E-14,0.3576886,-0.1940647,-0.8708599,-0.4979898,0,4.15E-14,4.15E-14,1
273.3488735,-12.76689153,0.40909317,35520.29,6.16E-16,1.22E-15,2.57E-14,2.24E-13,7.35E-13,9.85E-13,1.44E-13,0.2696935,0.8927475,0.5098588,-0.1056189,0,9.85E-13,9.85E-13,1
186.9946255,-48.89512036,0.33823016,732621.8,1.84E-14,6.18E-14,1.29E-13,2.75E-13,6.29E-13,1.18E-12,4.03E-13,0.4863991,0.28636244,-0.1970785,-0.4093665,0,4.79E-13,1.55E-11,1
213.3753722,-62.09329545,1.3861246,65.9652,1.85E-16,1.22E-15,7.46E-15,1.45E-14,4.40E-14,6.84E-14,1.96E-14,0.6464413,0.7878343,-0.229058,-0.1595815,0,6.84E-14,6.84E-14,1
267.021553,-24.77953788,0.5524333,2880000,5.07E-13,8.86E-13,1.66E-11,1.38E-10,4.04E-10,5.60E-10,4.92E-11,0.2775586,0.9105209,0.5080788,-0.2689537,6.531532,5.60E-10,5.60E-10,1
336.4688663,65.593456,0.7005336,300.8492,1.56E-16,1.70E-15,5.68E-15,6.97E-15,1.93E-15,1.79E-14,1.44E-14,0.7271703,0.519492,-0.3884887,-0.8882469,0,1.79E-14,1.79E-14,1
178.5845505,-62.83409936,1.0743641,38.02538,5.33E-17,9.68E-16,1.64E-15,1.02E-16,8.68E-16,3.87E-15,3.48E-15,0.8856136,0.1994784,-0.9520092,0.7013556,0,3.87E-15,3.87E-15,1
250.9085861,-12.41625748,2.0708885,112.733,1.13E-15,4.50E-15,5.64E-15,1.63E-15,2.33E-15,1.82E-14,1.68E-14,0.5626857,0.057738263,-0.797561,-0.2796946,0,1.82E-14,1.82E-14,1
272.4299572,-19.29366368,1.2000905,238.9772,0,5.41E-15,4.99E-14,1.10E-13,1.49E-13,3.20E-13,1.33E-13,1,0.8162601,-0.1249414,-0.3937792,0,3.20E-13,3.20E-13,1
250.4212089,36.45419633,1.786045,6.734678,3.46E-16,5.07E-16,1.33E-15,7.47E-16,4.55E-16,4.54E-15,7.78E-15,0.2760895,0.4366318,-0.6257519,-0.7130384,0,4.54E-15,4.54E-15,1
289.598976,14.75172087,0.81566906,257.5711,3.69E-15,8.65E-15,2.10E-15,7.35E-16,6.81E-16,1.63E-14,1.60E-14,0.3783772,-0.668951,-0.7357986,-0.5019252,0,1.63E-14,1.63E-14,1
299.4101021,50.55595105,0.5838094,2179.153,1.38E-14,7.77E-15,8.53E-15,1.07E-14,1.09E-14,5.15E-14,2.90E-14,-0.3325764,0.007370208,-0.3746069,-0.6559011,0,5.15E-14,5.15E-14,1
205.4285362,-62.33952109,3.123959,10.58573,7.04E-16,3.97E-16,4.92E-16,1.52E-14,3.83E-15,2.54E-14,9.32E-15,-0.1492876,0.8770748,0.6247418,-0.8245294,0,2.54E-14,2.54E-14,1
111.5340071,-26.21073647,0.3491094,132404.3,3.08E-13,1.83E-13,8.55E-15,3.51E-17,1.56E-16,4.99E-13,2.64E-13,-0.3032146,-0.9224837,-0.996624,-0.1720322,0,4.99E-13,4.99E-13,1
305.5904445,38.70416971,0.34758806,3409.434,2.28E-16,1.28E-15,2.00E-14,1.74E-13,4.75E-13,6.71E-13,1.25E-13,0.7255129,0.8946071,0.5259104,-0.2954318,0,6.71E-13,6.71E-13,1
284.044513,1.223124324,0.60438466,526.7823,4.57E-17,6.68E-16,1.23E-14,2.95E-14,4.79E-14,9.10E-14,2.14E-14,0.9271885,0.8737187,-0.1140476,-0.4512994,0,9.10E-14,9.10E-14,1
291.7239283,-13.23292301,1.7414551,6.869145,8.30E-18,5.76E-16,3.79E-16,4.02E-17,2.49E-16,1.21E-15,1.36E-15,0.9580578,-0.2685994,-0.8962373,0.2851679,0,1.21E-15,1.21E-15,1
233.8190721,-41.23398265,1.4783975,12.66443,2.22E-16,2.09E-16,1.34E-15,8.34E-16,4.40E-15,8.83E-15,2.77E-15,0.07010327,0.7151958,-0.2749535,-0.3576813,0,8.83E-15,8.83E-15,1
156.1612961,-7.321795399,0.72925293,356.8557,2.81E-15,4.99E-15,3.98E-15,9.35E-16,5.81E-16,1.35E-14,1.29E-14,0.2857769,-0.040837575,-0.8510504,-0.7343938,0,1.35E-14,1.35E-14,1
133.8987846,-46.73669658,1.1621176,1986.558,1.75E-15,4.70E-14,1.89E-13,4.36E-13,7.11E-13,1.40E-12,4.54E-13,0.562458,0.5624238,-0.09996286,-0.427333,44.67344,1.40E-12,1.40E-12,1
162.0529657,-58.5346333,1.4466292,52.77293,2.06E-16,8.67E-16,5.60E-15,2.25E-14,1.62E-14,4.78E-14,2.28E-14,0.6530209,0.8039993,0.030320797,-0.6309064,0,4.78E-14,4.78E-14,1
85.04617988,-69.33169228,0.41915083,2094772,1.75E-13,2.26E-12,6.94E-12,1.25E-11,1.72E-11,3.91E-11,1.83E-11,0.8571014,0.45217142,-0.22910042,-0.4711979,0,3.69E-11,4.25E-11,1
155.9486816,0.64472882,0.06071809,1082017,1.51E-13,2.97E-13,5.00E-13,9.73E-13,2.04E-12,4.68E-12,1.64E-12,0.36575934,0.22940995,-0.28482834,-0.499504,0,5.32E-13,1.99E-11,1
75.27806597,45.27605402,0.49472126,2358172,4.79E-14,4.00E-13,2.82E-12,3.61E-12,1.25E-12,7.02E-12,6.70E-12,0.80734885,0.7984137,-0.09502161,-0.7234584,0,3.22E-12,4.74E-11,1
181.4096331,58.48101407,0.8218909,271.2834,2.34E-14,1.71E-14,2.37E-14,2.18E-14,1.58E-14,1.07E-13,7.59E-14,-0.1652745,0.09443508,-0.4785194,-0.8163386,0,1.07E-13,1.07E-13,2
149.7605489,2.419890221,0.4385869,186.3043,1.73E-15,2.43E-15,2.12E-15,2.53E-15,2.13E-15,1.49E-14,8.89E-15,0.16510096,-0.103685714,-0.37475258,-0.15379903,0,1.07E-14,4.94E-14,2
214.2135482,44.77726868,1.2909831,30.77541,1.56E-15,1.58E-15,2.12E-15,3.73E-16,1.45E-15,7.41E-15,6.00E-15,-0.003435812,0.050487656,-0.9013047,0.6194211,0,7.41E-15,7.41E-15,2
163.1075617,57.31836086,0.45456246,59.15984,5.94E-16,8.55E-16,8.55E-16,8.84E-16,1.12E-15,5.70E-15,3.62E-15,0.08566674,0.07818467,-0.4704085,0.49095038,0,3.22E-15,1.77E-14,2
27.06771716,0.329219143,1.0427581,194.8538,2.12E-14,5.08E-14,7.27E-14,1.00E-13,2.18E-13,4.81E-13,2.26E-13,0.285161,0.25696763,-0.33577907,-0.2232352,0,2.73E-13,6.21E-13,2
53.12493309,-27.7580084,0.10330592,1542.592,2.07E-15,2.49E-15,3.42E-15,4.66E-15,6.24E-15,2.21E-14,1.26E-14,0.003874803,0.041415878,-0.37056854,-0.4117207,0,8.77E-15,5.11E-14,2
150.5589615,2.10584476,0.30787852,674.2428,3.82E-15,6.65E-15,7.49E-15,1.32E-14,1.61E-14,5.00E-14,2.94E-14,0.2215293,0.054503344,-0.26008156,-0.45811364,0,2.72E-14,6.38E-14,2
163.4927102,57.49030606,0.32816362,117.5977,3.97E-16,7.72E-16,1.60E-15,2.43E-15,2.88E-15,1.03E-14,5.29E-15,0.17611551,0.27739212,-0.29731977,-0.38059175,0,5.52E-15,2.94E-14,2
166.4464535,38.16358708,0.51409304,532.9677,1.26E-14,1.59E-14,1.97E-14,2.75E-14,3.10E-14,1.16E-13,7.21E-14,0.08625388,0.01494128,-0.3136999,-0.314488,0,1.02E-13,2.65E-13,2
206.952467,17.57841817,0.43234783,501.0541,8.25E-15,8.61E-15,9.80E-15,9.70E-15,1.60E-15,4.78E-14,3.31E-14,0.04574228,0.080960855,-0.40510738,-0.7574965,0,2.58E-14,9.92E-14,2
43.50124216,41.66862304,0.22084042,6365.414,1.07E-14,3.03E-14,5.06E-14,6.25E-14,1.61E-13,3.15E-13,1.44E-13,0.46191144,0.17466204,-0.40177348,-0.18626942,0,3.04E-13,3.18E-13,2
136.4345704,1.83488545,0.8601635,260.0442,1.32E-14,2.38E-14,2.58E-14,3.85E-14,6.55E-15,1.29E-13,1.04E-13,0.112354405,0.05831383,-0.39874405,-0.7249314,0,1.19E-13,2.75E-13,2
150.0677233,1.851332489,0.36435914,697.9699,4.26E-15,4.99E-15,5.82E-15,5.73E-15,6.85E-15,3.03E-14,2.01E-14,0.03802929,0.007994767,-0.445176,-0.16774863,0,2.16E-14,5.23E-14,2
149.151903,69.0078027,0.20607635,837.6467,3.22E-15,8.17E-15,1.18E-14,1.66E-14,1.96E-14,6.65E-14,3.78E-14,0.4339185,0.14880453,-0.3339286,-0.480408,0,4.56E-14,1.46E-13,2
8.260816703,-43.44798156,0.74315363,152.2458,2.31E-15,4.21E-15,4.90E-15,7.97E-15,6.19E-15,2.76E-14,1.92E-14,0.22294633,0.115485296,-0.3666749,-0.12427171,0,2.48E-14,5.20E-14,2
16.47540912,-0.262733515,0.87728554,53.88861,8.09E-16,3.52E-15,4.96E-15,2.46E-15,1.03E-14,3.10E-14,1.82E-14,0.60166806,0.13569458,-0.5601524,0.7494394,0,1.67E-14,4.67E-14,2
247.7576146,39.50542306,0.595387,310.0035,5.05E-15,6.52E-15,9.45E-15,1.08E-14,2.26E-14,5.66E-14,2.89E-14,0.08484824,0.1043753,-0.394726,-0.3507699,0,5.66E-14,5.66E-14,2
150.6171892,2.482747939,0.8362194,32.79618,1.64E-16,1.17E-15,3.80E-16,1.85E-15,9.69E-16,6.87E-15,4.96E-15,0.60139334,-0.3892858,-0.16017084,-0.15501405,0,4.86E-15,4.03E-14,2
53.33749944,-27.65307915,0.17923538,1262.137,5.30E-15,5.09E-15,4.77E-15,5.03E-15,5.24E-15,2.70E-14,1.73E-14,-0.07294243,-0.10265682,-0.4461313,-0.38641906,0,1.92E-14,1.50E-13,2
150.1951928,1.793801932,0.6633028,62.54921,3.31E-16,1.48E-15,9.58E-16,1.07E-15,2.74E-15,8.77E-15,5.14E-15,0.513463,0.04730285,-0.68883187,0.31427634,0,6.40E-15,1.18E-14,2
121.5379106,15.25111839,0.78349453,217.794,2.59E-15,2.65E-15,6.63E-15,7.71E-15,0,2.01E-14,1.84E-14,-0.1831162,0.3191922,-0.35152915,-1,0,1.41E-14,6.51E-14,2
53.08451534,-28.03746437,0.1578419,1060.757,4.56E-15,5.58E-15,5.43E-15,5.15E-15,7.25E-15,3.14E-14,1.91E-14,0.044390287,-0.06526035,-0.45687553,-0.20989661,0,1.48E-14,5.73E-14,2
53.00661,-27.72421965,0.2553723,144.0942,4.30E-16,1.10E-15,2.04E-15,2.71E-15,3.67E-15,1.11E-14,6.68E-15,0.4006036,0.20662172,-0.378887,-0.23159736,0,6.47E-15,2.00E-14,2
